repo,created_at,label,title,body
facebook/react,2017-09-28 20:34:07,feature,Production Check in react-test-renderer,"When upgrading to 16.0.0 from 15.6.1, react-test-renderer started failing on my tests with the message:
> test renderer is not available in production mode.

I have in fact been running unit tests using this renderer during my production build.

I'm trying to understand: why was this restriction introduced?  I saw the change was made in #9514 but couldn't find any explanation on the pull request or the documentation as to why production mode is now disallowed for this renderer.

Thanks,
Alex"
facebook/react,2017-09-27 15:55:53,feature,"""Did not expect server HTML to contain the text node"" due to whitespace in React 16","We have updated our React v15 Application to v16. Everything seems to work fine instead the fact that this error appears:

`Warning: Did not expect server HTML to contain the text node ""
  "" in <div>.`

We are using ReactDOM.hydrate and our App was completely SSR Ready in v15. I've found an old issue on Stackoverflow where someone wrote that this could be a problem with the markup which is send from Server -> Client, but as far as we can see the HTML code is the same without any markup problem."
facebook/react,2017-09-18 13:39:07,feature,Attach third-party tools to monitor component state updates,"**Do you want to request a *feature* or report a *bug*?**
feature, that exists in previous releases of react

**What is the current behavior?**
feature is not implemented

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?** React 16, worked in previous versions

Hey,
We would really like to be able to use ReactInstrumentation with Fiber. I have found @gaearon 's pull request, but work on it was stopped. Would like to know why? and if we can pick this up and implement it.

https://github.com/facebook/react/pull/8152
(I have also asked why in the pull request, but figured it might get ignored since it is a closed pull request)

Omer
"
facebook/react,2017-09-13 09:06:11,feature,`select` should warn if `value` is not available,"IMO, 
```
<select value=""foo"" onChange={...}>
  <option value=""yes"">Yes</option>
  <option value=""no"">No</option>
</select>
```
should warn because there is no ""foo"" option. It should probably also warn if `value` is not specified, because there is no ""empty"" option either.
One could also argue that the change handler should be called with {value: 'yes'} when the component renders and the first option is selected instead of an invalid/non-existing one."
facebook/react,2017-08-31 02:56:51,feature,Accept Ref Objects as Refs?,"[Reason React](https://github.com/reasonml/reason-react) uses first class OCaml refs to store mutable values (instead of on `this` instances).

These are basically just an object with a mutable `contents` property. These can be updated with callback refs `n => ref.contents = n` but it would be a nice convenience feature to just have that built-in.

We could also make these first class objects on isomorphic React.

```js
React.createRef = () => ({ contents: null });
```

```js
class Foo extends React.Component {
  state = {
    myDiv: React.createRef()
  };
  componentDidMount() {
    if (myDiv.contents) {
      myDiv.contents.focus();
    }
  }
  render() {
    return <div ref={this.state.myDiv} />;
  }
}
```

Basically the implementation would just be:

```js
if (typeof ref === 'function') {
  ref(newValue);
} else if (typeof ref === 'object') {
  ref.contents = newValue;
} else if (typeof ref === 'string') {
  owner.refs[ref] = newValue;
}
```

This is something that needs to be implemented in the core runtime and not as part of any particular component API since refs cross that boundary.

cc @adamjernst
"
facebook/react,2017-08-03 04:36:26,feature,Async Top-level Hook Before Commit,"_(This isn't needed for 16.0.)_

I think we're missing a top-level API. If you want to integrate with non-React code around you in an async way, then you probably have some parents around you. It's not always the case that you want to show those parents before React is done. Maybe you can hide them and then show them at the callback time.

However, it would be better if you could start building the tree async with React, and then get a callback *before* we trigger life-cycles so that you can insert the tree into the actual DOM and do whatever manipulation you need. Only after that do we trigger the life-cycles. That way they will have the CSS and layout information available to them by virtue of being in the document already.

I see two possible routes:

a) We just call out for this hook and then commit immediately after.

b) We invoke a callback and pass another function. That function, when invoked, does the actual commit. This approach has precedence in the DOM with ""append async"" and offscreen canvas.

The second option is probably preferable but we should only do that if we can do it efficiently and cleanly."
facebook/react,2017-07-12 22:38:53,feature,[Feature Suggestion] Publish react also as ES2015 code,"**Do you want to request a *feature* or report a *bug*?**
*feature*

**What is the current behavior?**
React is published to NPM only as ES5 code

**What is the expected behavior?**
Publish react also in es2015, with es2015 entry point in the package.json

Motivation: Performance. leverage the targeted client native ES features 
Its part of the angular 4 package format
https://docs.google.com/document/d/1CZC2rcpxffTDfRDs6p1cfbmKNLA6x5O-NtkJglDaBVs/edit#heading=h.jt2mvxhyrshv
http://2ality.com/2017/04/setting-up-multi-platform-packages.html"
facebook/react,2017-07-01 00:58:07,feature,Nicer Formatting of SSR Validation,"The new validation in #10026 only issues a warn for the first difference found in a HTML hydration scenario. Ideally it should instead queue up all the differences and then at the end (commit) issue a single warning with a nicely formatted diff.

1) Instead of warning add [these warn calls](https://github.com/facebook/react/blob/8d61138186e79e1e719786c8c76186e64b603bd5/src/renderers/dom/fiber/ReactDOMFiberComponent.js#L74-L115) to a global buffer (array, map, set, whatever).

2) Inside [prepareForCommit](https://github.com/facebook/react/blob/8d61138186e79e1e719786c8c76186e64b603bd5/src/renderers/dom/fiber/ReactDOMFiberEntry.js#L190), issue all the currently batched up warnings as a single message. 

3) Format that message in terms of a JSX diff in a nicely formatted way. With only the relevant nodes (parent and child with changes). Irrelevant child content can be replaced with ellipsis. E.g.

```
...
<div className=""unchanged"">
- <div className=""foo"" />
+ <div className=""bar"">…</div>
+ <span />
</div>
...
<div className=""another_unchanged"">
- <span />
</div>
...
```

This strategy won't yield perfect results because if we're asynchronously hydrating, and it gets interrupted by another tree, we'll flush a warning before the actual hydrating particular tree is flushed. So we might show a partial diff in that case. This is probably. It's just a warning."
facebook/react,2017-06-28 21:15:30,feature,"Feature request: Support server-side rendering of non-standard DOM attribute names (eg. AMP's [prop]=""value"")","**Do you want to request a *feature* or report a *bug*?**
Request a feature

I am working on project to build AMP page with React Server Side Rendering. I am having an issue to add custom attribute to built-in AMP element. In order to be able to use [amp-bind](https://www.ampproject.org/docs/reference/components/amp-bind#bindings) we need to be able to output “bindings”, which are special attributes of the form `[attribute]`, eg. `[slide]=""selectedSlide""`. 

```
<amp-carousel 
    layout={layout}
    height={height}
    width={width}
    [slide]={slide}
>
        ...
</amp-carousel>
```

Here is AMP carousel example that work with [amp-bind](https://ampbyexample.com/advanced/image_galleries_with_amp-carousel/#linking-carousels-with-amp-bind).

**What is the current behavior?**
- Parsing error: Unexpected token [ (Fatal) 

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**
- All

For more information, you can read all the discussion in this [PR](https://github.com/facebook/react/pull/7311#issuecomment-311516763)."
facebook/react,2017-06-21 20:40:15,feature,Feature request: renderTypes,"**Do you want to request a *feature* or report a *bug*?**
Request a feature

Per some discussion today with @tomocchino and @thejameskyle, I'd like a non-Flow mechanism to annotate what type(s) of elements a component expects to render.

Here's some examples, with Flow types for comparison (that I realize may not be currently checked in Flow, yet):
```jsx
function Foo({ yes }){
  return yes ? <Bar /> : <div />;
}
Foo.renderTypes = [Bar, 'div'];


class Bar extends React.Component {
  static renderTypes = [Button];

  render() {
    return <Button />;
  }
}
```
```jsx
function Foo({ yes }): React.Element<Bar | 'div'> {
  return yes ? <Bar /> : <div />;
}

class Bar extends React.Component {
  render(): React.Element<Button> {
    return <Button />;
  }
}
```

Inside @Airbnb, we have lots of use cases where we have container components in a separate package - say, a `<ButtonRow>`, and we have intentionally restrictive propTypes on its `children` prop, to only allow a `Button` (also in the same package). However, in an app that consumes this component library package, a dev may want to create a `<SpecialProductButton />` that in turn renders a `<Button>` - however, they're unable to pass it into `ButtonRow` (our propType warnings fail tests), even though conceptually it should be permitted.

Having `.renderTypes` would allow us to widen our `children` propType to allow for either a `<Button>`, or *anything that renders a `<Button>`*, which helps us maintain separation of concerns (the package doesn't have to know about `<SpecialProductButton>` to accept it) as well as maintain strictness (the package doesn't have to allow any wacky element inside `<ButtonRow>`).

I imagine the implementation to be:
 1. when render() is called or an SFC is invoked, (in async rendering, it'd be when the component resolves, i suppose)
 1. in development only and if `.renderTypes` exists on the component
 1. evaluate the equivalent of [`elementType`](https://www.npmjs.com/package/airbnb-prop-types)`(...Component.renderTypes)({ children: renderedValue }, 'children', ...)`,
 1. just like propTypes, log the error if one is returned

(cc @spicyj)"
facebook/react,2017-06-01 21:35:31,feature,Add React.Children.find,"I think a `React.Children.find` method would be really useful in situations where you need to iterate over your children and find just one that satisfies a particular condition. I'm running into this situation more and more often in my React code. A few examples:

- In [React Router](https://reacttraining.com/react-router), the `<Switch>` component [iterates over its children](https://github.com/ReactTraining/react-router/blob/c46e51bfd61343611ddbc173207952e980b81aec/packages/react-router/modules/Switch.js#L38-L49) to figure out which `<Route>` matches the URL.
- In [a `<Select>` component we use in our training workshops](https://github.com/ReactTraining/react-subjects/blob/44614bc3c6c8ca1de813e0bd1e14f86a74a5c0fb/subjects/Select/solution.js#L24-L37), we need to iterate over the `<Option>`s to figure out which label we should show in the select box.

I wonder if there would be any interest from others in seeing something like this."
facebook/react,2017-05-06 12:20:06,feature,Warn when `static propTypes/static defaultProps` in ES6 class is a function,"**Do you want to request a *feature* or report a *bug*?**
Bug

**What is the current behavior?**
```
class TestWrongPropTypes extends Component {
    static propTypes() {
        return {
            children: PropTypes.string,
            missing: PropTypes.string.isRequired
        };
    }

    static defaultProps() {
        return { children: 'Default props via static function' };
    }

    render() {
        return <p>{this.props.children}</p>;
    }
}
```

In this example React will silently skip `propTypes` checking and default props setting for `TestWrongPropTypes` component.

**If the current behavior is a bug, please provide the steps to reproduce and if possible a minimal demo of the problem via https://jsfiddle.net or similar (template: https://jsfiddle.net/84v837e9/).**
https://jsbin.com/jidupehebu/edit?js,console
https://jsfiddle.net/84v837e9/30/

**What is the expected behavior?**
I know that in order to work, propTypes definition should be `static get propTypes = {...}` or `TestWrongPropTypes.propTypes = {...}`. But I'd like to have warning like ""propTypes/defaultProps is function but should be either property or getter"" to prevent such errors.

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**
Discovered in React 15.X, but probably the same behavior will be also in earlier versions."
facebook/react,2017-04-23 22:49:34,feature,[RFC] Add traversal utility to ReactTestUtils matching toTree shape,"### Problem

The `ReactTestRenderer` now supports a new API, [`toTree`](https://github.com/facebook/react/blob/master/src/renderers/testing/ReactTestRendererFiber.js#L350-L355), which returns an easily traversed tree representing the internal state of the instance and its rendered nodes.

The existing solution for this in `TestUtils` is `findAllInRenderedTree` which traverses the root and lets you provide a test function it will call to reduce a tree based on a predicate. The predicate function is passed the public instance for the node.

The issue with that is that it makes the predicate function polymorphic and requires every consuming utility to check if it's being passed a component instance or a DOM node. 


### Solution

I propose that we implement a new API similar to `findAllInRendererdTree` that calls the predicate function with the result of calling `toTree` on the internal instance instead of the public instance. This would mean:

* the predicate function will always be called with the same data structure (a tree node)
* third-party traversal utilities can be shared between `ReactTestRenderer` and `ReactTestUtils`, since they would operate on the same tree structure
* You could actually assert on functional components, which currently have no instance and just call the predicate with `null`

This new API could just be a pure traversal utility, leaving it up to the consumer to accumulate results.

```js
import { renderIntoDocument, traverseTree } from 'react-dom/test-utils';
var root = renderIntoDocument(<App />);
var results = [];
traverseTree(root, node => {
  if (somePredicate(node) { results.push(node) }
})
```
 
## Implementation

With a brief review, it looks like we could just export the `toTree` function that is currently inlined in `ReactTestRenderer` and provide a way to change:

```js
 var publicInst = node.stateNode;
      if (test(publicInst)) {
        ret.push(publicInst);
      }
```

to:
```js
 var treeNode = toTree(node);
      if (test(treeNode)) {
        ret.push(treeNode);
      }
```

cc @gaearon @bvaughn @lelandrichardson "
facebook/react,2017-03-15 23:11:13,feature,Expose DEV-mode warnings in devtools UI,"React has made recent developer experience improvements to lifecycle error handling and logging. Errors thrown during render can be recovered from using ~~`unstable_handleError`~~ `componentDidCatch`. Errors thrown during lifecycle methods are also automatically logged to the console with the component stack location to make them easier to identify (see #8785).

The team has discussed similar improvements for warnings- such as using a ""yellow box"" approach to make warnings stand out more in developer mode (see PRs #7360 and #8861). There has been some pushback though to the idea of React modifying the DOM for warning purposes (see issue #8784). I'm not sure how that will play out yet- but in the meanwhile, could we improve at least some of these use cases by making better use of the devtools?

For example, what if React exposed a new API that allowed associating a warning with one or more components in the devtools panel? (eg a method that- when called- recorded the current component stack and notified devtools if present) React could use this for things like missing or non-unique keys. 3rd party libraries may also benefit from this (eg react-virtualized could use this to warn about missing or incomplete positioning styles for cells).

Here's a rough outline of some of the features:
* Components with warnings could be highlighted in some emphasized way (eg yellow background) in devtools to make them easier to spot.
* A new toolbar option could be added to ""Show All Warnings"" (eg filter the tree view to show only components with warnings).
* Warning message could be shown inline in the settings panel for the selected component.

Here's a rough mockup: 
![screen shot 2017-03-15 at 3 47 31 pm](https://cloud.githubusercontent.com/assets/29597/23974108/bc3dabd6-0996-11e7-8d2a-e058c4cafe41.png)

Limitations:
* Not everyone uses devtools so this would not help a lot of people.
* This would not address issues like using the development mode of React for production sites.

Thoughts? Ideas? Suggestions?"
facebook/react,2017-03-03 18:30:15,feature,RFC: ReactFiberReconciler release artifact,"This issue is intended to be a discussion for how to distribute the ReactFiberReconciler.js file and dependencies for custom renderers.

Currently first-class renderers within the React codebase/Facebook ecosystem do not have any concerns for this because of Haste / access to the React.js build + publish tooling within this codebase.

3rd party renderers are currently adding `react-dom` to their dependency list and requiring `react-dom/lib/ReactFiberReconciler.js` to build and expose their custom renderer.

Ideally, `ReactFiberReconciler.js` would be distributed with the `react` package or as a standalone `react-fiber-reconciler` package. Whether this is at `react/reconciler.js` or `react/lib/reconciler.js` idk. I think at the root is better to continue the discouragement of looking in `react/lib/*` for anything.

I understand flat bundles are coming, too. I don’t know if that should block this or if this could be a flat bundle, or any other alternative.

Is this something the team is ready to commit to and support if we came to a decision on approach and I put together a PR?

 Related issues:

* #6795 Create Separate Copies of Each Renderer
* #5472 Include flow type definitions (flow type distribution proposal at https://github.com/facebook/react/issues/5472#issuecomment-282394248)

+ @sebmarkbage @spicyj "
facebook/react,2016-12-08 21:45:39,feature,Provide a way for external tools to list nodes with event info,"I would like to add React event bubbles to the markup tree of Firefox Developer Tools. To do this I need a way to get a list of nodes and their attached event listeners.

If somebody can provide a way for me to do this it will be added within a day.

Is this possible at the moment and, if not, what can be done to make this possible?"
facebook/react,2016-09-16 23:21:25,feature,[RFC] Idea: forceDeepUpdate() and forceDeepUpdateWithScope(scope),"_Just going to put it out there for feedback..._
## Motivation

Subscription management comes with a cost and that eats into the wins of async rendering since it needs to be managed synchronously. Not just managing the direct subscriptions themselves but managing the dynamic dependency graph so that it can be invalidated.

Meanwhile, most of what subscriptions are used for is data that will never update. At least in our apps. It is a pure loss.

The use case is when you're connecting to third party systems that aren't as easily connected to the top level data tree.
## Proposal

``` js
this.forceDeepUpdate();
```

Same use case as `forceUpdate`, if you are reading from global mutable state for some reason, you can use this to by-pass `shouldComponentUpdate` in an entire subtree. Basically rerender everything. When combined with Fiber this can be a low-priority update so it's not so bad for things that change a lot of things.

A good example would be changing the locale. Regardless if you read a global mutable locale (like AirBnB does) or a context locale (like Yahoo) does, this lets you change it when you need to. Without needing to manage subscriptions for all those cases when you don't need it.

``` js
this.forceDeepUpdateWithScope(scope);
```

``` js
class Foo extends React.Component {
  shouldComponentUpdateForScope(scope) {
    return scope.store === UserStore && scope.id === this.props.userID;
  }
  render() {
    ...
  }
}
```

`forceDeepUpdateWithScope` would traverse the subtree and only start rendering if `shouldComponentUpdateForScope` returns `true` for the arbitrary `scope` argument. This allows for a bit more of a targeted update with some convenience overhead.

Additionally, React would cache the pair of `scope` and `components` that responded. For some number of scopes back. If a new component gets mounted with a `shouldComponentUpdateForScope` we might check it against the cache to see if we need to add it to the cache.

Effectively this creates **lazy subscriptions**.

The use case is something like typing into an input field that then updates some global store which immediately displays in a completely different place on the page. The first character might be a bit slower but still with responsive levels and the subsequent characters are fast to update.
## Caveat

The major downside of this proposal is that it relies on mutation. As we know, React doesn't really like mutation for many more reasons than just `shouldComponentUpdate`.

The effect in Fiber for example, is that any component that gets a higher priority update will start using the new value. Components that rely on mutable state effectively become up-prioritized which is not good. 1) It can temporarily show inconsistent data. 2) The point of making this kind of update lower priority is because it is likely to be large. Larger updates will stall the page if they take the same priority as higher priority updates. Thereby defeating the benefits of Fiber anyway.

I'd like to try to come up with a variant of this API that doesn't rely on mutation.
"
facebook/react,2016-08-30 11:08:45,feature,ReactTestRenderer custom depth rendering,"**Do you want to request a _feature_ or report a _bug_?**
Feature

**What is the current behavior?**

``` jsx
// MyComponent.js
import React from ""react"";
import ThirdPartyComponent from 'third-party-component';

function MyInternalComponent() {
  return <div>test</div>;
}

export default function MyComponent() {
  return <div>
    <MyInternalComponent></MyInternalComponent>
    <ThirdPartyComponent someProp={true}></ThirdPartyComponent>
  </div>;
}

// test.js
import ReactTestRenderer from ""react-test-renderer"";
import React from ""react"";
import MyComponent from ""./MyComponent.js"";

const renderer = ReactTestRenderer.create(<MyComponent/>);

console.log(renderer.toJSON());
```

This renders whole tree of DOM which is actually expected behaviour. The problem is, that I dont want render `ThirdPartyComponent`, only `MyInternalComponent`.  Shallow renderer isnt answer because shallow would not render `MyInternalComponent` at all. Which is problem because it's hard to divide component into smaller, internal chunks.

I have done some work in order to achieve this in #5513. It was fully working patch. It was done as part of ShallowRenderer but now we have TestRenderer. Besides this patch is pretty old so resolving conflicts would be very hard.

**What is the expected behavior?**

I would love to provide ""blacklist"" of components which I don't want to render:

``` js
import ThirdPartyComponent from 'third-party-component';
//...

const renderer = ReactTestRenderer.create(
    <MyComponent/>, 
    {
        dontRender: [ThirdPartyComponent]
    }
);
```

This would return jsx:

``` js
<div>
    <div>test</div>
    <ThirdPartyComponent someProp={true}></ThirdPartyComponent>
</div>
```

So we can test props returned for `ThirdPartyComponent` and internal logic.

It's combine of full and shallow renderer.

I have some ideas of implementation but i dont want waste my time writing code which won't be marged into master anyway. 

This possibly would allow to resolve https://github.com/airbnb/enzyme/issues/250.
"
facebook/react,2016-08-03 12:08:31,feature,shouldComponentUpdate doesn't work well if component accepts children,"React's shouldComponentUpdate based performance improvements work great for improving the performance of medium-weight components with large numbers of instances. They even work well with event handlers, as you can ignore event handler changes and instead pass a locally bound method that'll access `this.props.on*` on demand. However this all fails apart you start passing react elements to pure components.

``` js
'use strict';
import React, {Component, PropTypes} from 'react';
import ReactDOM from 'react-dom';
import shallowEqual from 'recompose/shallowEqual';
// shallowEqualExcluding: Fictional function that works like shallowEqual, but ignores changes to a list of props passed as the third argument

class Button extends Component {
    static propTypes = {
        icon: PropTypes.node.isRequired,
        onClick: PropTypes.func
    };

    onClick = (e) => {
        this.props.onClick(e);
    };

    shouldComponentUpdate(nextProps) {
        // @note Doesn't actually work
        return shallowEqualExcluding(this.props, nextProps, ['onClick']);
    }

    render() {
        const {icon} = this.props;

        return (
            <button onClick={this.onClick}>
                {icon}
                {/*React.cloneElement(icon, {ref: (icon) => this.iconRef = icon})*/}
            </button>
        );
    }
}

class Icon extends Component {
    static propTypes = {
        name: PropTypes.string.isRequired,
        color: PropTypes.string
    };

    shouldComponentUpdate(nextProps) {
        return shallowEqual(this.props, nextProps);
    }

    render() {
        const {name, color} = this.props;
        return getSvgIcon(name, color);
    }
}

const nilClick = () => {};
ReactDOM.render(<Button onClick={() => alert('Clicked!')} icon={<Icon name='done'} />, document.querySelector('#container'));
ReactDOM.render(<Button onClick={nilClick} icon={<Icon name='done'} />, document.querySelector('#container')); // 2nd invovation
ReactDOM.render(<Button onClick={nilClick} icon={<Icon name='cancel'} />, document.querySelector('#container')); // 3rd invovation
```

Given this sample; A `<Button />` component that expects an icon to be passed as an `icon` prop and a simple `<Icon />`. Both are pure components and Button is also coded to not re-render when`onClick` is changed. Pretend that Button actually has a heavy `render()` but its props and state don't change frequently.

On the second invocation, Icon should not require any prop change or render and Button should have its `onClick` prop changed but not require a render.
On the third invocation, Icon should require a render while Button itself does not need to render except for the change to Icon.

However in practice Button will always re-render, including during the second invocation when nothing changes.

This is because `<Icon />` will always result in a new instance and will never be the same.

Normally you could work around this within the component itself, without telling users they have to store `<Icon />` in a variable until they think they need to change its props; for functions you could pass a function that will use `this.props.*` itself and for objects you can do a deep comparison if you know the structure of the object. But for react elements, even though `shouldComponentUpdate` allows React to know if the current component has a render dependency on a sub-component, you do not have access to this information so Button cannot tell if Icon requires a render.

In practice this can turn out to be a problem when you're writing some libraries rather than an application. Notably [Material UI](http://www.material-ui.com/) suffers from this problem in production. `EnhancedSwitch`'s `render()` is not light; `EnhancedSwitch` is used by `RadioButton` and `Checkbox`; both use a `checkedIcon` and `uncheckedIcon` React element prop; you can reasonably have 100 checkboxes on one page; even if they were pure, they cannot identify whether an icon requires an update; as a result, a render of the component containing the checkboxes to check a single checkbox will result in the `render()` of all 100 `EnhancedSwitch` instances.

I can think of a few ideas on what type of API could be added to React to solve this issue.
## shouldComponentUpdate helper

The most obvious API would be a top-level React function that given the instance context, old ReactElement, and new ReactElement would return the result of a Component's `shouldComponentUpdate`. Then heavy parent components can use that to implement a `shouldComponentUpdate` that is aware of render dependencies in its children.
(As a bonus, theoretically you could temporarily remember this while you're walking the current tree; then instead of calling `shouldComponentUpdate` multiple times for every (potentially nested) component the result is simply that `shouldComponentUpdate` calls are raised up to the highest level where a component is render-dependent on them)

`React.shouldComponentUpdate(this, this.props.icon, nextProps.icon)`

However I expect the problem we have with this is that `shouldComponentUpdate` is also responsible for state dependent updates and `this` is supposed to be a rendered instance, not a ReactElement instance. While you know `context` from passing the current instance, you do not have a reference to the state from either of the props.
## ref based shouldComponentUpdate helper

The second most obvious API would be a `shouldComponentUpdate` helper that instead uses a ref.

`React.shouldComponentUpdate(this.iconRef, nextProps.icon)`

The downside to this is that to get a ref for a component you didn't create, you inevitably have to use `React.cloneElement`.
## render passthrough

The next idea I had was a render passthrough. A way during the render process for a component to say ""I do not need a render()/update, but these children of mine may"" which would tell React to skip render() and then run `shouldComponentUpdate` on the instances deeper in the tree.

However those components only know if they need updates if you pass them the new props; so a passthrough won't work. We'd instead need a way to tell react that it should not run `render()` but do pass on an update to a specific component instance

`this.renderRef(this.iconRef, nextProps.icon);`

The advantage of this over using `shouldComponentUpdate` is that instead of only allowing medium components wrapping light components to only `render()` when a child requires it; we also allow heavy components to never `render()` unless they themselves require it, while still allowing them to permit their light children to update.
# partial renders

That `shouldComponentUpdate` based `renderRef` only applying updates to a component child feels somewhat awkward and forced though. So a more robust idea might be a partial render lifecycle that optionally runs when `shouldComponentUpdate => false` and can call for the render of a sub-tree that belongs to the current component.

``` js
class HeavyComponent extends Component {
    shouldComponentUpdate(nextProps) {
        // Ignore icon and children
        return nextProps.text !== this.props.text;
    }

    render() {
        const {text, icon, children} = this.props;

        text = doSomethingAbsurdlyCpuIntensiveAndHardToFactorOutOfThisComponent(text);

        return (
            <div>
                <h2>
                    {React.cloneElement(icon, {ref: (icon) => this.iconRef = icon})}
                    {text}
                </h2>
                <Wrapper ref='subtree'>
                    {children}
                </Wrapper>
        );
    }

    componentSkippedRender(nextProps/*, nextState*/) {
        this.subRender(this.iconRef, React.cloneElement(icon, {ref: (icon) => this.iconRef = icon}));

        this.subRender(
            this.refs.subtree,
            <Wrapper ref='subtree'>
                {children}
            </Wrapper>
        );
    }
}
```

Though `this.subRender` probably has potential for conflicts, so I expect the most react-line way to name that would be something like `React.renderSubtreeIntoComponent(parentComponent, nextElement, component)` which would be invoked using `React.renderSubtreeIntoComponent(this, /* subtree */, this.refs.subtree);`.

The `<Wrapper>` I used would be a really light component that probably would just render its children. It's there because `React.renderSubtreeIntoComponent` should probably not accept dom refs; this should be part of React lifecycle/walker, not part of client side browser only react-dom like `ReactDOM.unstable_renderSubtreeIntoContainer`.
"
facebook/react,2016-07-07 18:21:01,feature,Is there a way to let users know which invalid type was returned?,"This is the error message in question: 

```
LabelButton(...): A valid React element (or null) must be returned. 
You may have returned undefined, an array or some other invalid object.
```

Not very helpful. Is it technically possible to _show_ what was returned?
"
